seller_id,seller_city,seller_state,supplier_rating,lead_time_days,supplier_status
2ee0a0689f2f6a72f35a7cb6033f6e7e,presidente prudente,SP,4.0,10,Standard
365e4bce19bda0082c3d15d83fdb8bcd,sao caetano do sul,SP,4.7,10,Standard
fb3cfbc8a86f5d7fbb4d36b8df63f60d,rio de janeiro,RJ,3.2,3,Preferred
e59e489e2ea74bd409b798b5daf49de3,maringa,PR,2.2,12,Standard
d6b664fa0667064c6d76394e7848d790,araraquara,SP,4.8,14,Standard
c3251e13f1bbda6c74e37c160f991e19,porto ferreira,SP,5.0,7,Preferred
dfc475d54e1b6dbeeb7d7d9bdaa63827,curitiba,PR,4.4,10,Standard
08d2d642cf72b622b14dde1d2f5eb2f5,marilia,SP,4.4,5,Preferred
0e982cff76cc0579f632cea8a0e38c9d,itajai,SC,3.2,3,Preferred
fec8cd45395b3cb0c2b173d7739706a1,jambeiro,SP,3.8,8,Standard
e1dc0754bada9ee4cfe9713f22f61292,duque de caxias,RJ,3.8,10,Standard
b2c97074649f92197d9387d9033dda5f,botucatu,SP,4.6,7,Preferred
4049512728d969bec69f84088b012416,belo horizonte,MG,5.0,12,Standard
94b9108d4b637ba65bb4f1e53cfcf8d8,guarulhos,SP,4.5,12,Standard
d17f467e4bf608a510c20d82f4ba3b6b,caxias do sul,RS,4.0,5,Preferred
8c5e007d7bd5693fa1386ffefbc99f6c,indaiatuba,SP,4.2,2,Preferred
41b86b552e54e3a7009596125aa8b167,sao paulo,SP,4.4,5,Preferred
1e26c56af8d48424e1df0140a2401f83,jaguariuna,SP,5.0,4,Preferred
6a51fc556dab5f766ced6fbc860bc613,marilia,SP,3.9,8,Standard
de0c78824586e9a5f5f04fd84e25df39,vargem grande paulista,SP,4.4,12,Standard
b7cc6c5e001441ae8cdd5c69a480cbe4,curitibanos,SC,4.2,14,Standard
1430239a858e7682bbc43b20758af153,sao paulo,SP,4.0,12,Standard
c840d3fdbba0790404fdae73d253b253,curitiba,PR,3.9,11,Standard
1d29dfba02015238dfbe2449a5eaa361,vicosa,MG,4.5,6,Preferred
dcf3755cefcdc158ad0b7bdde51e871b,cachoeira do sul,RS,4.0,13,Standard
768de2a4fc06aacecb9a586ccc30746a,brasilia,DF,4.5,4,Preferred
c5e60e39c0f42b8e827daa13cff74afa,sao paulo,SP,4.1,3,Preferred
5a425cc503b39b262a847fd6212bf53b,londrina,PR,4.2,14,Standard
6d1b9c9579132c87d2703ec38c30f2c5,curitiba,PR,4.5,3,Preferred
bc2ac6b95e1accce9858528ee566c17e,campinas,SP,4.7,6,Preferred
1dc2de47ee26a0a5b12dc14fd6dc0dea,ibitinga,SP,4.5,14,Standard
bd4889b5e9133b35b66e42a8665cea5c,sao paulo,SP,4.5,14,Standard
e53d5b9b29d1218281f4a907ada18626,toledo,PR,4.8,9,Standard
0ff83046c3fa22efee8ecf291888b191,caxias do sul,RS,4.7,9,Standard
f08a5b9dd6767129688d001acafc21e5,porto alegre,RS,3.4,13,Standard
4c8545742faaf58fafd5fd14d25d75cf,fernandopolis,SP,4.5,6,Preferred
92d14edfb62ee5ae7fdff70b0f4e7233,sao bernardo do campo,SP,2.8,14,Standard
bd4ff04377f974574f7f0bf9d6ce7dde,santa maria da serra,SP,3.8,3,Preferred
76c47a299e4a8fe992316a85865acbe9,ribeirao preto,SP,4.8,14,Standard
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,3.8,5,Preferred
f021c962aaba8ef6eb527a9c2c8394d1,itajai,SC,3.7,8,Standard
a64e44665225d19dfc0277eeeaaccc57,sao paulo,SP,5.0,7,Preferred
4978a02ea9c8be7a9b5480680f40334e,sao paulo,SP,3.6,11,Standard
52d76513f0c4d97f3b99570e2c94ee31,novo hamburgo,RS,3.9,8,Standard
b248792ac0b60ec3f93d80af1b4fae47,sao caetano do sul,SP,3.8,6,Preferred
c9a06ece156bb057372c68718ec8909b,brasilia,DF,3.0,3,Preferred
3076499bbc033a927bf4a8a41bcf7fd4,auriflama,SP,4.4,9,Standard
eed78ac17f7f795a19a709745f00cd4e,botucatu,SP,3.4,13,Standard
327b89b872c14d1c0be7235ef4871685,manaus,AM,2.3,3,Preferred
ebe3dabc4955c9b0d695e7bda38bf5c3,ribeirao preto,SP,3.0,13,Standard
5a6a02f419701fc8c605af71d4fc57a4,americana,SP,4.8,9,Standard
b080809eaacb49e5ca07290981472431,belo horizonte,MG,4.8,8,Standard
0d4c8269e7f0401201794deef160edd6,ribeirao preto,SP,4.0,4,Preferred
e84ad2127668df3aafc6b73531a0beb8,sao paulo,SP,4.4,14,Standard
9485a23c0430ba1d58d359391606fce6,santo andre,SP,3.2,5,Preferred
fe87f472055fbcf1d7e691c00b1560dc,campinas,SP,4.5,14,Standard
643c01d7c56a724bec0454f4780e8a3e,joinville,SC,4.5,8,Standard
fc4751cfe3b279c419615b9b00c1abb4,londrina,PR,5.0,5,Preferred
b18871c324516afa228a13e8f1ef0ae9,sao paulo,SP,4.0,10,Standard
da03c298e3999e9d828591fc2179d109,sao paulo,SP,4.8,8,Standard
bd1d49a326abfa9b1036772e40445430,bauru,SP,3.8,2,Preferred
081acf3de680d554796c9cf041be7bc2,vespasiano,MG,4.1,2,Preferred
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,SP,4.4,5,Preferred
c5f7feb04a6a1fb3596322bfc3cf1917,sao caetano do sul,SP,4.0,14,Standard
c6a7539d424a8402232c2228d7a03c5e,sao paulo,SP,2.6,10,Standard
b2a6d334e2833acea353624840e25a0e,sao paulo,SP,4.5,14,Standard
bb5bd94c8f59cc050072d2930c869cac,sao paulo,SP,4.1,5,Preferred
2f74af7a0ee5636f12c2336f9fffed47,sao paulo,SP,4.4,14,Standard
47648caee88ccfe951fbb27fbf7b4cbe,diadema,SP,3.7,6,Preferred
40db9e9aa57f7bb151bcda6b0f9bdbb7,recife,PE,2.1,2,Preferred
7a188843479798ca813108fa7b959286,sao paulo,SP,1.0,3,Preferred
4bf2f4ee540798a61f9636d12cd9cc80,assis,SP,4.2,12,Standard
51ed72984a04e5dd35c2b27e77179038,sao jose do rio preto,SP,3.6,5,Preferred
6c12e40690c335dbc2f68a4134d30dc1,castro,PR,4.1,13,Standard
3f9be91358837bff69df67edfa3e42e8,londrina,PR,4.4,5,Preferred
e24d3429d294b2eb200b064ebb035879,sao paulo,SP,4.1,12,Standard
f626e15b7314c267e4429010866f70e9,marechal candido rondon,SP,4.1,11,Standard
94231344608e603693b0a8891143f65d,porto alegre,SP,4.0,7,Preferred
48e954b2da4f6a750c844173b347ed40,porto alegre,RS,4.2,14,Standard
402916f742e5c740cc751493d9cf5053,guanhaes,MG,4.7,7,Preferred
9c7fd21e0aa159b20da593371f08ff7c,osasco,SP,3.4,9,Standard
88ef59b51bdaa941d10a853429f2b6ce,guaratuba,PR,2.0,13,Standard
6fc26fe110feebd80a433e1f012a84f9,fernandopolis,SP,4.0,14,Standard
6c1b6d0c604b776f844125f911eb7377,sao paulo,SP,3.4,10,Standard
7e26c750b4cb9f6766f58265ff9ebe95,belo horizonte,MG,4.4,2,Preferred
4b39558c138930b9e5489c93b6df5fe3,aracaju,SE,4.6,2,Preferred
117cfc326c6d50da67ca858ff5c0c852,sao joao de meriti,RJ,4.3,7,Preferred
64b87978a11c1ea7501a89eabe8c2c1a,presidente bernardes,SP,2.0,5,Preferred
b90e891671cffd9557f33a97dc523645,sao jose dos pinhais,PR,4.1,12,Standard
f9ec7093df3a7b346b7bcf7864069ca3,sao paulo,SP,4.8,5,Preferred
9c57bc60cfad5ee62d35d3f1ce4593a1,curitiba,PR,1.0,2,Preferred
6e386f64c84e482f0b9abf960797ee1b,sao paulo,SP,4.6,10,Standard
b29d3380981c51df13fc6fbe87e1763d,ribeirao preto,SP,4.0,13,Standard
002100f778ceb8431b7a1020ff7ab48f,franca,SP,4.0,12,Standard
5b97c06a046398e7005b2b7c0d707a92,joao pinheiro,MG,3.2,4,Preferred
b4b447d715f9ab302a188fb43d3e96b3,sao paulo,SP,4.8,6,Preferred
65b081a070633e057c462abdd6fb9dd8,morrinhos,GO,4.2,11,Standard
e4253cef933647000a82ff39c67b7bde,sao paulo,SP,2.0,2,Preferred
685b870da5b52a710782c9c0fefbeb5b,sao bernardo do campo,SP,2.0,9,Standard
9bc484c87d79cd4874e05ca182658045,sao paulo,SP,4.0,4,Preferred
7816cd9c5b1238e320545f5bf7eb80e8,araraquara,SP,4.0,2,Preferred
0692610d8abe24f287e9fae90ea0bbee,sao paulo,SP,4.0,11,Standard
98e164d549402270247f3c96a1a158ef,sao paulo,SP,2.5,7,Preferred
ea00f977a203ff88adf7057cb7806998,santos,SP,4.1,2,Preferred
78a4d36f65a019172c6154468831a69f,bauru,SP,4.3,4,Preferred
ad8b531ae67582f096925cff5630d0d1,castro,PR,3.0,6,Preferred
8ca1551acf9832a4cf467bbbac15851f,campo largo,PR,3.7,5,Preferred
a56e351445e5863fc8960640ba9190c7,itajai,SC,4.2,8,Standard
4e0d109ccfba9a1151c103049880c857,sao joao de meriti,RJ,3.0,7,Preferred
bb7ad8a45c027be8ab075b8e465f8ca0,floranopolis,SC,5.0,13,Standard
2b5ed0c9139dae8883a200dfcb272ece,sao paulo,SP,4.2,4,Preferred
a36b125ac6d5fdbc7f50de85c9157bdc,ribeirao preto,SP,4.0,12,Standard
baa49d93c8c8841e27400a300f5d74b2,sao jose,SC,4.5,9,Standard
7dc9a3355bae96dd82008b313d3a456c,dores de campos,MG,5.0,9,Standard
70c0fda4c313d87115644d39e62eec60,caruaru,PE,5.0,3,Preferred
db6a4d4b5f1f5f98820ce6ce2619e2de,sao paulo,SP,5.0,8,Standard
5bc55dbe2f12b6af6d83ed46023e0dc8,coronel fabriciano,MG,2.3,2,Preferred
bff9deb0ec77d437f3305a79cf25529e,limeira,SP,4.0,3,Preferred
07a9bc7f61396b658ddf3ac534efe44c,sao paulo,SP,3.5,9,Standard
26785a546900236d66f2e4197c211158,sao paulo,SP,4.7,13,Standard
10089e9f2fd0c668a8fd4e52e1698888,sao jose do rio preto,SP,4.2,2,Preferred
3b872fd4747f01cc56206f2934198618,ibitinga,SP,3.9,3,Preferred
4d600e08ecbe08258c79e536c5a42fee,entre rios do oeste,PR,4.0,13,Standard
a254c682cc01e119f83530446f1df9a9,cafelandia,SP,4.1,2,Preferred
bce6a5ecf98e99fd2a8868b15c51f04b,guarulhos,SP,4.2,6,Preferred
5e105f5c9f63f5f1fd75d6cb942e55b1,sao jose do rio preto,SP,4.5,8,Standard
e8ff5a6ceb895583033fc2a0f314e3c2,blumenau,SC,5.0,7,Preferred
74a9b9bddf14ece02beb81f52c41a88d,sao paulo,SP,3.5,7,Preferred
12a8eb0f8d1cd3270695bf2a99f55966,sao paulo,SP,3.5,7,Preferred
5eeb9c756d9780b96283e5a2ac6da334,ribeirao preto,SP,4.2,9,Standard
c9d2ba8dde44a275ae06475ed1d2fafc,uberlandia,MG,5.0,6,Preferred
c8025364abeecb115431bf95c11a747f,porto alegre,RS,4.5,11,Standard
84c945f15571830c1a91a33978e94009,sao paulo,SP,4.5,8,Standard
7c5b05cbdb5542049f38d90d7815b97d,sao paulo,SP,4.4,4,Preferred
d7485b33791774c36108f8c69602d48d,curitiba,PR,3.7,10,Standard
979e9f8b5b39dd243a2550c8b05aecf0,sao paulo,SP,5.0,11,Standard
8e2b3afb420011ef0c88c9d5f11ea526,campinas,SP,4.3,4,Preferred
f593898ec748b7a8cb81fc04edafd98a,pedreira,SP,3.6,7,Preferred
f35b3c613c4f7b2275f4185d0a3c59ec,sao paulo,SP,4.6,4,Preferred
f7df46c1e0ec44eed5c6726478da4a17,novo hamburgo,RS,1.0,2,Preferred
2305ab43e846518f58dd9d59f3f54e96,sao paulo,SP,3.7,2,Preferred
cad9969167c09b48ae6f1d123f7fa68d,pocos de caldas,MG,3.0,4,Preferred
07de60b03d150fb3ea09eab5da5e4c8b,ibitinga,SP,4.4,5,Preferred
54065e9aef7e9e9c2dc23b7594db021a,rio de janeiro,RJ,3.9,3,Preferred
6bd503a8230299c9316fb0f726933927,morrinhos,GO,4.6,10,Standard
5145090ab595c0d0b8557199f5701fbf,curitiba,PR,4.2,12,Standard
693660429f9dc4ff704eb3d88dad54d7,santo andre,SP,4.0,9,Standard
2075d8cd4dd63ff12df0749a5866bb06,curitiba,PR,5.0,13,Standard
d4ffeb15b67e81ff9af2b4252d99fb7e,atibaia,SP,4.3,14,Standard
5566627eab3fe93fd6ee08798226101a,sao jose dos pinhais,PR,4.4,4,Preferred
4fb41dff7c50136976d1a5cf004a42e2,feira de santana,BA,4.0,8,Standard
2cb4700db635baa1c0d4f90ed27b6669,curitiba,PR,2.3,5,Preferred
f4db9b37944bcb8873e6b456ee190bbf,itaquaquecetuba,SP,4.6,6,Preferred
cb9fb4ca75d7ba8437480e8dde64fe98,sao paulo,SP,4.0,5,Preferred
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,SP,4.2,10,Standard
41c2bad7229b0c25e6becf179ebf63ff,natal,RN,5.0,12,Standard
9b1585752613ec342d03bbab9997ec48,rio de janeiro,RJ,3.7,8,Standard
9dd59e43f0c9f0553244e8f9c2fb247e,foz do iguacu,PR,4.8,14,Standard
ec2e006556300a79a5a91e4876ab3a56,sao paulo,SP,1.4,5,Preferred
dc7192adf8ba09569261f4a8d576afe0,itapeva,SP,3.6,14,Standard
b8a0adc91af209270c2c725168eb00fd,ibitinga,SP,3.6,9,Standard
43402bdf22aa2310e8f99e2f94f78628,ribeirao pires,SP,2.8,3,Preferred
2eeb6531ee027a48d401e72bebdd87d3,sao jose dos campos,SP,4.3,8,Standard
c794dab4928dd97beb41d05514441e86,artur nogueira,SP,4.4,12,Standard
e06f09ec0a4aca210779cf1cfc63cf19,sao paulo,SP,4.2,2,Preferred
20a8b0dc55da94fe74d112082427c84f,itu,SP,4.2,9,Standard
bab0a8cd684e41ba6e2637dca0979d3b,rio de janeiro,RJ,5.0,14,Standard
f63d8f293af3a6454377546bd9dd19ff,votorantim,SP,3.8,13,Standard
daeb5653dd96c1b11860f72209795012,belo horizonte,MG,4.1,14,Standard
38874e327ce94d11390b96eb42d61928,itaquaquecetuba,SP,4.0,7,Preferred
961dff0a659b4561334372337dd897d9,rio de janeiro,RJ,3.2,13,Standard
244b04680fdbded0acf5aebd9c92b44a,jundiai,SP,1.0,6,Preferred
586a871d4f1221763fddb6ceefdeb95e,porto alegre,RS,1.0,10,Standard
21e83881401b92b49fb09a16d3852291,uberlandia,MG,4.0,10,Standard
1444c08e64d55fb3c25f0f09c07ffcf2,lauro de freitas,BA,1.0,4,Preferred
58e4b302b54937e55a678c4d15111da4,colombo,PR,2.3,10,Standard
e603cf3fec55f8697c9059638d6c8eb5,pelotas,RS,4.5,14,Standard
3fe7120d6257285ac6a3ce7cb071ccec,governador valadares,MG,3.5,14,Standard
6288c69c4ce638e59925e59193f98b16,santo andre,SP,4.0,10,Standard
25debeafbce801fdd479539350185eee,igaracu do tiete,SP,2.4,3,Preferred
3481aa57cd91f9f9d3fa1fa12d9a3bf7,capivari,SP,4.0,6,Preferred
ea1776927851da2532aa70d6a32c095a,sao paulo,SP,2.7,12,Standard
bcc9dd23e2a8bd8267cf92b19304a1b9,ibitinga,SP,2.3,3,Preferred
3f84fefc07dc159b268d4a77d3e8c425,fazenda rio grande,PR,5.0,2,Preferred
e546117ed9cafbc40239c0c78635c584,sao paulo,SP,4.5,8,Standard
8b8cfc8305aa441e4239358c9f6f2485,londrina,PR,4.2,5,Preferred
eb3071b9f0b0ddaa2df5ea130f09f26b,sao paulo,SP,4.6,6,Preferred
13d95f0f6f73943d4ceffad0fc2cd32c,goiania,GO,3.0,5,Preferred
a1474fd46fd3430168f7ec202da39408,pinhais,SP,4.4,7,Preferred
2cb6eb1b7185064167657fa09f541105,sabara,MG,4.2,12,Standard
3faf68a3b0af94b10bac70d86077be49,holambra,SP,4.6,3,Preferred
7d81e74a4755b552267cd5e081563028,sao paulo,SP,4.0,9,Standard
62c50c1af4dfdc4149d25c5222043d39,sao paulo,SP,3.3,5,Preferred
0307f7565ff85b299b6e5ef162b1b1a9,sao jose do rio preto,SP,2.9,9,Standard
d594982fd877af63ace38ea1fca27c76,sao paulo,SP,4.4,4,Preferred
6e1862e15f33d9994bc25922a85e1efc,rio claro,SP,4.7,13,Standard
15fa791d5e017f66402dc28c44480657,sao paulo,SP,4.3,13,Standard
55029529919c0123526150bd26ca8f20,contagem,MG,4.7,12,Standard
0e44d110fa6a54e121cb2c095a77762f,francisco morato,SP,3.9,6,Preferred
2bd05d410a8fd26dc4184a15f4f2f588,belo horizonte,MG,5.0,13,Standard
01266d4c46afa519678d16a8b683d325,curitiba,PR,5.0,4,Preferred
6025c79c035c3d772133b8b8238463b2,pinhais/pr,PR,5.0,13,Standard
f1fdf2d13186575751aa25876536d85c,sao paulo,SP,5.0,14,Standard
191d55f7edb8524d525ed01b20fe32e8,brasilia,DF,3.0,8,Standard
34f563c82a85b99ae9e6d60db5fc2e28,campo bom,RS,4.6,4,Preferred
3bfba5a77604f6dfae7e6dd7aaf65821,londrina,PR,5.0,13,Standard
14f2b3587172b9db894c9bad8dab520b,ipe,RS,2.5,9,Standard
20b54c376b794ed028df09a3cd88e8dc,sao caetano do sul,SP,3.0,10,Standard
954e95f20808d7e5d11f0de292d078e0,joao monlevade,MG,4.8,14,Standard
4dbd95a08b31ede5c82d3f861cb1ce1a,curitiba,PR,3.5,13,Standard
e8dba4d70f7f2b20e775d09cae01142d,santa barbara d oeste,SP,4.4,3,Preferred
fedf2c1386e137f296b3bbf3b635e69d,sao paulo,SP,3.2,4,Preferred
f97e2b0650c2068227e1d366140eb62f,santo antonio de posse,SP,3.6,13,Standard
5ef131ac72773e5b3f6c0d63cf424657,ribeirao preto,SP,4.1,14,Standard
a35ef466c6fd6d052f5d241240d3c5e2,novo hamburgo,RS,4.7,8,Standard
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,sao paulo,SP,3.7,6,Preferred
3364a91ec4d56c98e44174de954b94f6,porto velho,RO,3.8,11,Standard
abbf6046bbdf1028606a5bc7f00c99e7,xanxere,SC,4.1,8,Standard
68ca56ce86830f3d31b1b7ec6a54da3e,guaratuba,PR,3.8,3,Preferred
adbe70ab2c97442046d393988c8d1d27,maua,SP,5.0,5,Preferred
ea3ebea5317b0efbc663ecc8ce5e9bc2,florianopolis,SC,4.0,2,Preferred
f08c008c8a8d31417763738a1788a2a8,santa terezinha de itaipu,PR,3.2,6,Preferred
78ba5933c21686d1c2f64669c8c459e7,mogi das cruzes,SP,4.4,9,Standard
134a288e7de827ec5ec62e3ec9c3a295,sao paulo,SP,4.8,2,Preferred
fa14641f57b655e933124a9ea49cd7a5,sao paulo,SP,4.6,8,Standard
26bad72add1f86e08a776ce4ffdaf1ca,pedregulho,SP,4.5,8,Standard
4aba6a02a788d3ec81c03137144d9a80,canoinhas,SC,5.0,8,Standard
557f22c76691849db52d2abccf0015d0,morrinhos,GO,3.1,2,Preferred
2f4b9d112bfa44a214bc6cef085d17c8,afonso claudio,ES,4.3,13,Standard
cb5ff1b9715e99589f3e0c7a6afab9e3,maringa,PR,4.0,12,Standard
ed46f1eb4a638113deb2a1137b5f22e9,indaial,SC,4.0,4,Preferred
9599519be538b98748162a2b48248960,sao paulo,SP,1.0,12,Standard
391bbd13b6452244774beff1824006ed,campinas,SP,1.0,3,Preferred
ea65d8b58316a6f2362f2a9e4b3e86ad,campinas,SP,3.2,6,Preferred
2e2f44824ab87a0cb961f68bf4073e7f,curitiba,PR,2.0,3,Preferred
e5bd51692380fd8cabb19b756b95e714,santo andre,SP,2.3,14,Standard
062c325cd6a2b87845fab56b4ec2eeae,sao paulo,SP,5.0,6,Preferred
9b76ad3d04236f76bc71c59470305e13,boituva,SP,5.0,6,Preferred
f7315bb81aea4ddca2d39e249a801c98,guarulhos,SP,4.5,5,Preferred
90b57083da5d803237da74daec6dcb2b,curitiba,PR,5.0,12,Standard
83353a83fd769dfafa4f21a72b15e3e5,sao paulo,SP,3.8,8,Standard
c2bda99904207edd1834f03e0022b007,sao paulo,SP,2.5,11,Standard
2e0dba2da448400b1c11d7b4b22f32a4,santo andre,SP,3.8,7,Preferred
5f06030071324cc52bf0304014ac7234,marilia,SP,4.0,3,Preferred
a806a4bb063ea7ca6d374eafa50a6058,serra,ES,3.8,5,Preferred
56db5c0782e8f7ddc9343f9576ff6d16,palhoca,SC,3.0,14,Standard
0d83f8e03188682112cc0d93523705cc,porto alegre,RS,2.8,12,Standard
1b61fb1f0f2185d89e9a126c498e9cc7,maringa,PR,5.0,8,Standard
1987cd4be10fe09ee50454f9c354d1c6,ouro fino,MG,4.2,10,Standard
8e34331b7eedd03be4e5d965c1956225,sao paulo,SP,4.8,10,Standard
63704069d9bd3a75c1cf59babe56004a,jundiai,SP,1.0,13,Standard
9d7a1d34a5052409006425275ba1c2b4,franca,SP,3.8,4,Preferred
2d9e8987a2ea5cf88dce330249043ff1,jaci,SP,4.5,2,Preferred
2d2c62bef4c8ba0dd74e0e228e808539,ribeirao preto,SP,4.1,10,Standard
6d7f8d9d594e28796b6b3205b00f459c,curitiba,PR,3.7,9,Standard
c0e6839516f5398edc34adf5f1d53d1a,guaruja,SP,2.7,8,Standard
c35672b10ad50968f567ea3f4b91e877,mesquita,RJ,4.5,7,Preferred
88cd3681e0a2ba85e190f7d817629c4c,brusque,SC,4.0,11,Standard
455c5640e8c5bd1b2ee85c0158f85727,luiz alves,SC,4.5,8,Standard
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,SP,4.4,12,Standard
8603f0038fe0e52fedd3382d266723de,garopaba,SC,4.4,10,Standard
30c7f28fd3a5897b2c82d152bb760c17,niteroi,RJ,1.7,7,Preferred
a2e85714b56b1cb6bb24a9a6e6cad36f,miguelopolis,SP,1.0,11,Standard
f12d3c2a14729ae461b920c11fe20fdc,santo andre,SP,4.4,4,Preferred
38e6dada03429a47197d5d584d793b41,sao paulo,SP,3.5,14,Standard
0887a9f087bcd5d9f6642b52f897fc6c,cananeia,SP,4.4,4,Preferred
ceb7b4fb9401cd378de7886317ad1b47,04482255,RJ,3.0,5,Preferred
101a3a003516bc11253298b2fad3cb65,rio claro,SP,4.8,11,Standard
2b402d5dc42554061f8ea98d1916f148,irece,BA,5.0,14,Standard
4677a5437afda5fa7140b927b07be1cc,japira,PR,4.4,11,Standard
75a4764c108403a7a0575140cb22287c,caxias do sul,RS,4.8,9,Standard
26562f211dd1364af2a8596dc945e8ae,sao bernardo do campo,SP,5.0,11,Standard
f235413f677777a0738ff215d0184901,bariri,SP,3.7,10,Standard
577719699805dd125d5b6fdde5943bba,nova petropolis,RS,4.4,9,Standard
c9e5ad1f6647f5dbd1172adf6ae3cada,porto alegre,RS,4.8,12,Standard
6b9b80d53ba3676eafe60268a810b5a1,belo horizonte,SP,3.9,11,Standard
791cfcfe22fe4a771ece27f90017da92,ribeirao preto,SP,1.5,3,Preferred
71dc18fd8cbf5fd77f45dd8b427abb34,curitiba,PR,5.0,5,Preferred
cf2384dd2f1dddea3f838efed0945e65,serra negra,SP,3.9,5,Preferred
d9cb0052a666de5308b32f32ad5f1b1c,olimpia,SP,3.7,13,Standard
984c273121e743dd14767befe6cb17f5,americana,SP,1.0,3,Preferred
dace965ca58120f92f8d742a9fa1864b,sao paulo,SP,4.7,14,Standard
c8cc60ffd415254af5d9b9f34f32c369,sorocaba,SP,4.7,9,Standard
9e9b539eb2806acee3f5c28085c1db9f,contagem,MG,3.7,4,Preferred
c26ba52cf8d2f34915f2f6b7ffa0a3f3,rio de janeiro,RJ,4.0,3,Preferred
b37c4c02bda3161a7546a4e6d222d5b2,sao paulo,SP,1.4,8,Standard
d0d70d21e2234dd7cd3cf63fe414148a,sao bento,PB,4.1,2,Preferred
5b92bfa4120daa27c574daa2e386c693,sorocaba,SP,3.0,7,Preferred
88cf19ec1fc2c58f161aee259d57142c,sao carlos,SP,4.5,14,Standard
1ca4bdb0cd7fc48e949bac066188ed26,cataguases,MG,4.5,14,Standard
579891617139df7d8671d373f0669622,rio de janeiro,RJ,4.5,4,Preferred
9c351405b754cc5ce3e2ecf277bb034a,sao paulo,SP,1.0,14,Standard
411f3b52d857390502ee4e4d5ceabc2d,ribeirao pires,SP,4.3,4,Preferred
b44dbfbf62e52125f3c15d230569ea91,sao paulo,SP,4.4,6,Preferred
ab9db4cf53b08b828b64dccaafc2d9f0,paraiso do sul,RS,4.2,4,Preferred
e628d4a53c109f09ca88098338b3a3f5,belo horizonte,MG,1.0,13,Standard
8ff1a9df749e454105c55cda13e79143,marilia,SP,3.9,5,Preferred
a4e634166243bbb3a13fa584463fa468,osasco,SP,2.0,14,Standard
02dcd3e8e25bee036e32512bcf175493,contagem,MG,3.3,14,Standard
f1fd5ab1181f827ffad998c1a5de7d74,curitiba,PR,4.7,4,Preferred
9da15f4a4ea758d9eeb49000dbe57e22,osasco,SP,2.0,8,Standard
8fbd63429be6d3e5e6d1a709b6464802,santo andre,SP,4.7,4,Preferred
1bb3812d5f0747a3ab7348f199001a10,sao paulo,SP,4.9,11,Standard
253c025bab43881055aeecde5e2d8b77,curitiba,PR,4.5,5,Preferred
5075aaa8404020ae6aa8bf4792099b41,pocos de caldas,MG,3.7,3,Preferred
77714512e8d4dda9c234da8e3faf16e4,guarulhos,SP,4.0,3,Preferred
9ed65337433adfbedefd23dd76eaa494,sao paulo,SP,4.8,10,Standard
3d3ccf2b2f8134b10dce9dd446f0e075,ibitinga,SP,3.3,12,Standard
9cea4682e16655f7da87f406902e989e,araucaria,PR,2.3,2,Preferred
141440cad9341e553f8401c574a2aa38,pitanga,PR,4.2,2,Preferred
d90fe2229fee1a5da999ccd0c06c1667,sao paulo,SP,4.7,11,Standard
99a25c39b28a74d1151c35c18d178292,sao paulo,SP,5.0,2,Preferred
3d49bfdd1b43a7fe169b3740067acc61,montes claros,MG,4.7,4,Preferred
1352e06ae67b410cdae0b2a22361167b,rio de janeiro,RJ,2.3,3,Preferred
79ed755314cfe6df0daef2c6cd3022cd,rio claro,SP,4.7,4,Preferred
9e17b9d64683aebcbb9ee362d06463b4,ribeirao preto,SP,1.0,6,Preferred
ebef8d8c92b4fd3226e5d407bbff21ac,ribeirao preto,SP,2.7,10,Standard
989becdce12ebc39863c2bceab6f3ca1,curitiba,PR,4.6,3,Preferred
6650fcccd8cd2f7e55ffa524f30c4c59,sao paulo,SP,2.7,13,Standard
5587130f9850696ed7fafbc91c2cee44,sao paulo,SP,5.0,12,Standard
218f991754f360af9c2daa5e0b8e990c,sao paulo,SP,3.5,2,Preferred
c8e135e7b21ecbc36c1153a29d2f5a06,sao paulo,SP,4.9,12,Standard
bd0a1b0aadca9a83d9304f7e8ff5fbd5,sao paulo,SP,4.5,7,Preferred
e2c92f9c1c7746d899d18f2e158bbff7,sao jose do rio preto,SP,4.1,4,Preferred
0b18d63d0cd1d723567903fd34a07df2,sp,SP,4.8,14,Standard
485452467ff670447e84a8370c3fc898,taio,SC,4.7,8,Standard
5fd924b4836098a5be0ecf81ba054ce0,sao paulo,SP,3.8,7,Preferred
656591be56071d4c9ef4e5fee78a578a,santo andre,SP,4.6,12,Standard
9449f25aeaf531019b76999ea49a6949,rio de janeiro,RJ,4.0,8,Standard
94ca168e8bcb407ab85c5da308863027,clementina,SP,5.0,14,Standard
c360e4787614ed31ac7a2f95d3b22dc6,lencois paulista,SP,2.0,14,Standard
d8b8f2cf9ff6ba0389072541cb42498c,formosa,GO,5.0,6,Preferred
d4e4b5192cba4e0e66eb12a9d347239d,toledo,PR,4.2,2,Preferred
daf565f087a52def0fd5c5825b3661bc,brusque,SC,3.6,4,Preferred
